AÑO,TOTAL MATRICULADOS,MATRICULADOS MUJERES POR PROGRAMA,MATRICULADOS HOMBRES POR PROGRAMA,TOTAL MATRICULADOS PRIMER AÑO,MATRICULADOS MUJERES PRIMER AÑO,MATRICULADOS HOMBRES PRIMER AÑO,REGIÓN,PROVINCIA,COMUNA,NOMBRE CARRERA,ÁREA DEL CONOCIMIENTO,ÁREA CARRERA GENÉRICA
MAT_2024,90,24.0,66.0,44.0,12.0,32.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA MENCION EDUCACION FISICA,Educación,Pedagogía en Educación Física
MAT_2024,484,363.0,121.0,98.0,66.0,32.0,Región De Los Lagos,OSORNO,OSORNO,ENFERMERIA,Salud,Enfermería
MAT_2024,14,6.0,8.0,,,,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA,Educación,"Pedagogía en Historia, Geografía y Ciencias Sociales"
MAT_2024,83,35.0,48.0,13.0,5.0,8.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA,Educación,"Pedagogía en Historia, Geografía y Ciencias Sociales"
MAT_2024,325,171.0,154.0,79.0,36.0,43.0,Región De Los Lagos,OSORNO,OSORNO,KINESIOLOGIA,Salud,Kinesiología
MAT_2024,95,22.0,73.0,36.0,8.0,28.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO DEPORTIVO UNIVERSITARIO,Educación,"Técnico en Deporte, Recreación y Preparación Física"
MAT_2024,1,,1.0,,,,Región De Los Lagos,OSORNO,OSORNO,MAGISTER EN CIENCIAS SOCIALES MENCION ESTUDIOS DE PROCESOS Y DESARR. DE LAS SOCIEDADES REGIONALES,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,8,,8.0,,,,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA CIVIL EN INFORMATICA,Tecnología,Ingeniería Civil en Computación e Informática
MAT_2024,269,32.0,237.0,96.0,13.0,83.0,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA CIVIL EN INFORMATICA,Tecnología,Ingeniería Civil en Computación e Informática
MAT_2024,15,11.0,4.0,,,,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA EN INGLES Y TRADUCCION,Educación,Pedagogía en Idiomas
MAT_2024,87,36.0,51.0,15.0,6.0,9.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA EN MATEMATICA Y COMPUTACION,Educación,Pedagogía en Matemáticas y Computación
MAT_2024,7,4.0,3.0,,,,Región De Los Lagos,OSORNO,OSORNO,DOCTORADO EN EDUCACION MATEMATICA,Educación,Doctorado en Educación
MAT_2024,5,2.0,3.0,3.0,1.0,2.0,Región De Los Lagos,OSORNO,OSORNO,MAGISTER EN EDUCACION MATEMATICA,Educación,Magister en Educación
MAT_2024,8,3.0,5.0,6.0,3.0,3.0,Región De Los Lagos,OSORNO,OSORNO,DOCTORADO DE CIENCIAS SOCIALES EN ESTUDIOS TERRITORIALES,Ciencias Sociales,Doctorado en Ciencias Sociales
MAT_2024,177,150.0,27.0,51.0,42.0,9.0,Región De Los Lagos,OSORNO,OSORNO,FONOAUDIOLOGIA,Salud,Fonoaudiología
MAT_2024,101,68.0,33.0,,,,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA EN ADMINISTRACION DE EMPRESAS (CONTINUIDAD PARA TECNICOS DE NIVEL SUPERIOR),Administración y Comercio,Administración de Empresas e Ing. Asociadas
MAT_2024,91,44.0,47.0,33.0,19.0,14.0,Región De Los Lagos,OSORNO,OSORNO,BIOLOGIA MARINA,Ciencias Básicas,Biología Marina y Ecología Marina
MAT_2024,11,1.0,10.0,,,,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA EN INFORMATICA (CONTINUIDAD PARA TECNICOS DE NIVEL SUPERIOR),Tecnología,Ingeniería en Computación e Informática
MAT_2024,487,329.0,158.0,107.0,76.0,31.0,Región De Los Lagos,OSORNO,OSORNO,PSICOLOGIA,Ciencias Sociales,Psicología
MAT_2024,42,1.0,41.0,15.0,1.0,14.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN ELECTRICIDAD Y AUTOMATIZACION,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,35,20.0,15.0,18.0,14.0,4.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN GESTION Y DESARROLLO DE PRODUCTOS ALIMENTARIOS,Tecnología,Técnico en Alimentos
MAT_2024,2,1.0,1.0,,,,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN GESTION Y DESARROLLO DE PRODUCTOS ALIMENTARIOS,Tecnología,Técnico en Alimentos
MAT_2024,238,194.0,44.0,65.0,41.0,24.0,Región De Los Lagos,OSORNO,OSORNO,NUTRICION Y DIETETICA,Salud,Nutrición y Dietética
MAT_2024,192,118.0,74.0,37.0,20.0,17.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA EN INGLES,Educación,Pedagogía en Idiomas
MAT_2024,61,34.0,27.0,15.0,8.0,7.0,Región De Los Lagos,OSORNO,OSORNO,ANTROPOLOGIA,Ciencias Sociales,Antropología
MAT_2024,333,187.0,146.0,83.0,44.0,39.0,Región De Los Lagos,OSORNO,OSORNO,DERECHO,Derecho,Derecho
MAT_2024,108,47.0,61.0,27.0,13.0,14.0,Región De Los Lagos,OSORNO,OSORNO,AGRONOMIA,Agropecuaria,Agronomía
MAT_2024,95,59.0,36.0,23.0,12.0,11.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION MEDIA MENCION LENGUA CASTELLANA Y COMUNICACIONES,Educación,"Pedagogía en Lenguaje, Comunicación y/o Castellano"
MAT_2024,82,63.0,19.0,27.0,22.0,5.0,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION BASICA MENCION LENGUAJE Y MATEMATICA,Educación,Pedagogía en Educación Básica
MAT_2024,368,351.0,17.0,101.0,95.0,6.0,Región De Los Lagos,OSORNO,OSORNO,OBSTETRICIA Y PUERICULTURA,Salud,Obstetricia y Puericultura
MAT_2024,1,1.0,,,,,Región De Los Lagos,OSORNO,OSORNO,TRABAJO SOCIAL,Ciencias Sociales,Trabajo Social
MAT_2024,179,143.0,36.0,40.0,29.0,11.0,Región De Los Lagos,OSORNO,OSORNO,TRABAJO SOCIAL,Ciencias Sociales,Trabajo Social
MAT_2024,8,4.0,4.0,,,,Región De Los Lagos,OSORNO,OSORNO,PEDAGOGIA EN EDUCACION EN LENGUA CASTELLANA Y COMUNICACIONES,Educación,"Pedagogía en Lenguaje, Comunicación y/o Castellano"
MAT_2024,6,3.0,3.0,4.0,2.0,2.0,Región De Los Lagos,OSORNO,OSORNO,MAGISTER DE CIENCIAS SOCIALES EN ESTUDIOS TERRITORIALES,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,52,39.0,13.0,25.0,18.0,7.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Salud,Técnico en Enfermería
MAT_2024,17,7.0,10.0,6.0,4.0,2.0,Región De Los Lagos,OSORNO,OSORNO,MAGISTER EN EDUCACION,Educación,Magister en Educación
MAT_2024,3,3.0,,,,,Región De Los Lagos,OSORNO,OSORNO,EDUCACION DIFERENCIAL CON ESPECIALIDAD EN PROBLEMAS DE APRENDIZAJE,Educación,Pedagogía en Educación Diferencial
MAT_2024,183,171.0,12.0,55.0,51.0,4.0,Región De Los Lagos,OSORNO,OSORNO,EDUCACION DIFERENCIAL CON ESPECIALIDAD EN PROBLEMAS DE APRENDIZAJE,Educación,Pedagogía en Educación Diferencial
MAT_2024,7,4.0,3.0,7.0,4.0,3.0,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA EN ACUICULTURA SOSTENIBLE,Agropecuaria,Ingeniería en Acuicultura y Pesca
MAT_2024,77,45.0,32.0,77.0,45.0,32.0,Región De Los Lagos,OSORNO,OSORNO,QUIMICA Y FARMACIA,Salud,Química y Farmacia
MAT_2024,97,67.0,30.0,95.0,65.0,30.0,Región De Los Lagos,OSORNO,OSORNO,TECNOLOGIA MEDICA,Salud,Tecnología Médica
MAT_2024,3,1.0,2.0,3.0,1.0,2.0,Región De Los Lagos,OSORNO,OSORNO,DOCTORADO EN EDUCACION (CONSORCIADO),Educación,Doctorado en Educación
MAT_2024,4,3.0,1.0,,,,Región De Los Lagos,OSORNO,OSORNO,NUTRICION Y ALIMENTACION,Salud,Nutrición y Dietética
MAT_2024,92,92.0,,34.0,34.0,,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN EDUCACION PARVULARIA,Educación,Técnico Asistente del Educador de Párvulos
MAT_2024,78,40.0,38.0,24.0,11.0,13.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,62,31.0,31.0,17.0,8.0,9.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,1,1.0,,,,,Región De Los Lagos,OSORNO,OSORNO,INGENIERIA EJECUCION EN ADMINISTRACION DE EMPRESAS,Administración y Comercio,Administración de Empresas e Ing. Asociadas
MAT_2024,198,101.0,97.0,56.0,30.0,26.0,Región De Los Lagos,OSORNO,OSORNO,CONTADOR PUBLICO AUDITOR,Administración y Comercio,Contador Auditor
MAT_2024,85,9.0,76.0,24.0,3.0,21.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN INFORMATICA,Tecnología,Técnico en Computación e Informática
MAT_2024,48,9.0,39.0,,,,Región De Los Lagos,OSORNO,OSORNO,CONSTRUCCION CIVIL (CONTINUIDAD PARA TECNICOS),Tecnología,Construcción Civil
MAT_2024,71,11.0,60.0,24.0,4.0,20.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,48,4.0,44.0,20.0,3.0,17.0,Región De Los Lagos,OSORNO,OSORNO,TECNICO UNIVERSITARIO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,49,14.0,35.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL INDUSTRIAL,Tecnología,Ingeniería Civil Industrial
MAT_2024,72,23.0,49.0,21.0,9.0,12.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL INDUSTRIAL,Tecnología,Ingeniería Civil Industrial
MAT_2024,3,3.0,,2.0,2.0,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,"MAGISTER EN CIENCIAS MENCION PRODUCCION, MANEJO Y CONSERVACION DE RECURSOS NATURALES",Ciencias Básicas,Magister en Ciencias Básicas
MAT_2024,55,15.0,40.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,PEDAGOGIA EN EDUCACION MEDIA MENCION EDUCACION FISICA,Educación,Pedagogía en Educación Física
MAT_2024,40,11.0,29.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,"PEDAGOGIA EN EDUCACION MEDIA MENCION EDUCACION FISICA, PROSECUCION DE ESTUDIOS",Educación,Pedagogía en Educación Física
MAT_2024,92,26.0,66.0,46.0,14.0,32.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,PEDAGOGIA EN EDUCACION MEDIA MENCION EDUCACION FISICA,Educación,Pedagogía en Educación Física
MAT_2024,10,3.0,7.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,ARQUITECTURA,Arte y Arquitectura,Arquitectura
MAT_2024,224,116.0,108.0,64.0,36.0,28.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,ARQUITECTURA,Arte y Arquitectura,Arquitectura
MAT_2024,363,273.0,90.0,94.0,68.0,26.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,ENFERMERIA,Salud,Enfermería
MAT_2024,216,116.0,100.0,58.0,27.0,31.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,KINESIOLOGIA,Salud,Kinesiología
MAT_2024,88,25.0,63.0,37.0,11.0,26.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TECNICO DEPORTIVO UNIVERSITARIO,Educación,"Técnico en Deporte, Recreación y Preparación Física"
MAT_2024,33,5.0,28.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL EN INFORMATICA,Tecnología,Ingeniería Civil en Computación e Informática
MAT_2024,121,13.0,108.0,35.0,8.0,27.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL EN INFORMATICA,Tecnología,Ingeniería Civil en Computación e Informática
MAT_2024,6,6.0,,1.0,1.0,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,"DOCTORADO EN CIENCIAS, MENCION CONSERVACION Y MANEJO DE RECURSOS NATURALES",Ciencias Básicas,Doctorado en Ciencias Básicas
MAT_2024,117,22.0,95.0,43.0,6.0,37.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TECNICO UNIVERSITARIO EN TRANSPORTE MARITIMO COSTERO,Tecnología,Técnico en Transporte Marítimo y Puertos
MAT_2024,33,20.0,13.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA EN ADMINISTRACION DE EMPRESAS (CONTINUIDAD PARA TECNICOS DE NIVEL SUPERIOR),Administración y Comercio,Administración de Empresas e Ing. Asociadas
MAT_2024,17,3.0,14.0,,,,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA EN INFORMATICA (CONTINUIDAD PARA TECNICOS DE NIVEL SUPERIOR),Tecnología,Ingeniería en Computación e Informática
MAT_2024,367,249.0,118.0,89.0,65.0,24.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,PSICOLOGIA,Ciencias Sociales,Psicología
MAT_2024,85,3.0,82.0,35.0,1.0,34.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TECNICO UNIVERSITARIO EN ELECTROMECANICA MARITIMA,Tecnología,Técnico en Electromecánica
MAT_2024,83,57.0,26.0,21.0,10.0,11.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TECNICO UNIVERSITARIO EN GESTION Y DESARROLLO DE PRODUCTOS ALIMENTARIOS,Tecnología,Técnico en Alimentos
MAT_2024,36,21.0,15.0,35.0,21.0,14.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,DERECHO,Derecho,Derecho
MAT_2024,62,22.0,40.0,14.0,4.0,10.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería"
MAT_2024,91,7.0,84.0,20.0,2.0,18.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,INGENIERIA CIVIL ELECTRICA,Tecnología,Ingeniería Civil Eléctrica
MAT_2024,67,50.0,17.0,22.0,14.0,8.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TERAPIA OCUPACIONAL,Salud,Terapia Ocupacional
MAT_2024,12,6.0,6.0,8.0,3.0,5.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,MAGISTER EN GOBIERNO Y GESTION DE POLITICAS PUBLICAS,Ciencias Sociales,Magister en Ciencias Sociales
MAT_2024,53,40.0,13.0,12.0,10.0,2.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,Salud,Técnico en Enfermería
MAT_2024,49,39.0,10.0,24.0,21.0,3.0,Región De Los Lagos,LLANQUIHUE,PUERTO MONTT,PEDAGOGIA EN ARTES VISUALES,Educación,Pedagogía en Artes y Música
